service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
feed_0_2248486_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248488_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248489_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248491_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248492_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248493_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248495_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248497_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248498_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248499_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248501_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248504_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248505_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248507_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248509_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248511_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248512_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248514_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248515_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248517_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248518_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248519_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248521_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248522_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248524_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248525_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248527_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248528_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248530_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248531_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248533_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248536_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248537_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248539_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248541_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248543_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248545_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248546_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248548_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248549_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248551_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248552_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248554_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248555_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248557_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248560_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248561_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248563_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248565_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248567_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248568_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248570_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248572_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248574_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248575_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248577_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248579_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248581_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248583_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248585_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248586_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248588_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248590_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248592_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248594_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248596_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248597_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248598_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248599_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248601_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248602_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248603_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248604_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248606_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248608_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248609_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248610_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248611_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248613_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248614_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248615_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248616_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248617_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248619_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2248620_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248621_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2248623_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248624_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248626_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248628_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248629_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248631_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248632_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248633_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248635_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248636_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248637_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248638_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248639_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248640_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248641_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248642_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248643_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248644_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248645_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248646_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248647_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248648_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248649_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248650_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248651_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248652_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248653_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248654_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248655_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161218
feed_0_2248656_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248657_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248658_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248659_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2248660_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248661_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248662_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248666_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248667_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248668_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2248669_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2248670_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2248671_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2252377_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2252380_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2252767_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2252768_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2252769_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2252770_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2252773_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2252775_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2252779_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2252781_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2252787_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2252788_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2252791_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2252792_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2252794_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2252798_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2252799_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2252801_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2252806_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2252808_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2252812_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2252813_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2252815_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2252820_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2252821_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2252824_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2252829_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2252831_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2252832_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2252835_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2252840_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2252842_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2252844_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2252986_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2252991_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2252997_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2252998_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2252999_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2253001_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2253002_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2253003_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2253004_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2253005_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2253008_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2253010_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2253011_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2253013_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2253014_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2253016_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2253017_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2253018_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2253417_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161218
feed_0_2253419_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2253421_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2253422_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2253423_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2253424_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2253425_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2253426_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256459_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256460_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256462_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256463_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256472_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256474_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256475_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256476_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256478_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256480_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256481_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2256482_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2256483_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256485_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256487_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256489_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256490_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256492_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256493_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256494_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256495_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2256496_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2256497_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256498_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256499_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2256500_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2256501_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256502_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256503_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256504_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256505_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256506_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256507_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256508_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256509_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256510_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256511_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2256512_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2256513_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256514_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2256515_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256516_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2256519_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2256520_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256521_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2256523_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2256524_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256525_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2256527_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2256528_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256529_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2256530_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2256531_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256532_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2256535_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256536_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2256537_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2256538_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256539_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256540_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256541_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256542_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256543_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2256544_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256545_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256546_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256547_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2256548_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256549_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256550_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2256551_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256552_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256553_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256554_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2256555_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256556_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256557_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256558_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2256559_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256560_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256561_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2256562_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2256563_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256564_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256565_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2256566_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2256567_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256568_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256570_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256571_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256572_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256573_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256574_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256575_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256576_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256577_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256578_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256579_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256601_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256602_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256603_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256604_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256605_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256606_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256607_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256618_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256619_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256620_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256623_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256624_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2256625_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2256626_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256629_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256631_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256633_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256635_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256637_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256639_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256642_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2256643_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2256644_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256645_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256658_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256659_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256660_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256661_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256662_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256664_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256667_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256668_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256670_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256674_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256675_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256676_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256678_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256679_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2256680_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2256681_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2256683_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2259115_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2259116_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161212
feed_0_2259117_temporally_filtered_0,0,0,0,0,0,0,0,20161213,20161216
feed_0_2259119_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2259120_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2259121_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
feed_0_2259122_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2259123_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161216
feed_0_2259126_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2259128_temporally_filtered_0,0,0,0,0,0,0,0,20161216,20161216
feed_0_2259129_temporally_filtered_0,0,0,0,0,0,0,0,20161218,20161218
feed_0_2259130_temporally_filtered_0,0,0,0,0,0,0,0,20161212,20161215
feed_0_2259131_temporally_filtered_0,0,0,0,0,0,0,0,20161214,20161214
feed_0_2259132_temporally_filtered_0,0,0,0,0,0,0,0,20161217,20161217
