transfer_type,min_transfer_time,from_stop_id,to_stop_id
2,94.0,,
2,103.0,,feed_0_5018146
2,94.0,,
2,107.0,,
2,42.0,,feed_0_3689920
2,108.0,,feed_0_3798449
2,108.0,,feed_0_3798450
2,101.0,,
2,101.0,,
2,11.0,,
2,101.0,,
2,101.0,,
2,11.0,,
2,60.0,,
2,107.0,,
2,42.0,,feed_0_3689920
2,108.0,,feed_0_3798449
2,108.0,,feed_0_3798450
2,101.0,,
2,101.0,,
2,11.0,,
2,101.0,,
2,101.0,,
2,11.0,,
2,60.0,,
2,137.0,feed_0_4036937,
2,137.0,,
2,81.0,feed_0_4036939,
2,81.0,feed_0_4036940,
2,10.0,feed_0_4036941,feed_0_5747194
2,60.0,feed_0_4036941,feed_0_5747195
2,137.0,feed_0_4036941,
2,118.0,feed_0_4036941,
2,63.0,feed_0_4036942,feed_0_5747194
2,34.0,feed_0_4036942,feed_0_5747195
2,128.0,feed_0_4036942,
2,100.0,feed_0_4036942,
2,59.0,,feed_0_3798457
2,53.0,,feed_0_3798458
2,96.0,,feed_0_5747195
2,28.0,,
2,83.0,,feed_0_3798457
2,79.0,,feed_0_3798458
2,126.0,,feed_0_5747194
2,70.0,,feed_0_5747195
2,28.0,,
2,73.0,,
2,73.0,,
2,114.0,,
2,114.0,,
2,46.0,,
2,46.0,,
2,82.0,,
2,111.0,,
2,111.0,,
2,127.0,,feed_0_5150381
2,111.0,,
2,111.0,,
2,127.0,,
2,82.0,,
2,74.0,,
2,75.0,,
2,75.0,,
2,44.0,,
2,44.0,,
2,30.0,,
2,30.0,,
2,30.0,,
2,30.0,,
2,30.0,,
2,122.0,,
2,49.0,,feed_0_4009051
2,133.0,,feed_0_4009089
2,118.0,,
2,22.0,,
2,114.0,,feed_0_4705577
2,144.0,,feed_0_4705578
2,133.0,,
2,29.0,,feed_0_4705657
2,22.0,,
2,118.0,,
2,122.0,,
2,105.0,,
2,64.0,,feed_0_4009051
2,104.0,,
2,22.0,,
2,135.0,,feed_0_4705577
2,12.0,,feed_0_4705657
2,22.0,,
2,104.0,,
2,105.0,,
2,16.0,,
2,119.0,,feed_0_4009051
2,118.0,,
2,104.0,,
2,110.0,,feed_0_4705657
2,118.0,,
2,104.0,,
2,16.0,,
2,129.0,,feed_0_4009051
2,16.0,,
2,122.0,,
2,105.0,,
2,110.0,,feed_0_4705657
2,122.0,,
2,105.0,,
2,16.0,,
2,11.0,,
2,11.0,,
2,11.0,,
2,11.0,,
2,10.0,,
2,10.0,,
2,10.0,,
2,10.0,,
2,21.0,,
2,21.0,,
2,75.0,,
2,75.0,,
2,58.0,,
2,58.0,,
2,269.0,,feed_0_1900
2,269.0,,
2,79.0,,
2,205.0,,feed_0_1900
2,205.0,,
2,79.0,,
2,41.0,,
2,41.0,,
2,60.0,,feed_0_3740294
2,83.0,,
2,99.0,,feed_0_3764608
2,83.0,,
2,86.0,,feed_0_4035730
2,86.0,,
2,70.0,,feed_0_4044988
2,45.0,,
2,86.0,,
2,70.0,,
2,60.0,,
2,61.0,,feed_0_3740294
2,105.0,,
2,22.0,,feed_0_3764608
2,105.0,,
2,53.0,,feed_0_4035730
2,53.0,,
2,74.0,,feed_0_4044988
2,88.0,,
2,53.0,,
2,74.0,,
2,61.0,,
2,87.0,,feed_0_3764649
2,246.0,,feed_0_1678
2,246.0,,
2,106.0,,feed_0_3764648
2,278.0,,feed_0_2051
2,278.0,,
2,97.0,,feed_0_3764647
2,97.0,,
2,214.0,,feed_0_1761
2,214.0,,
2,200.0,,feed_0_1965
2,200.0,,feed_0_2036
2,200.0,,
2,200.0,,
2,89.0,,feed_0_3764615
2,23.0,,feed_0_3764616
2,79.0,,feed_0_3764617
2,89.0,,
2,23.0,,
2,72.0,,feed_0_4016265
2,72.0,,
2,79.0,,
2,86.0,,
2,79.0,,
2,92.0,,
2,72.0,,
2,16.0,,
2,86.0,,
2,86.0,,
2,72.0,,
2,43.0,,feed_0_4651135
2,23.0,,
2,43.0,,
2,86.0,,
2,189.0,,feed_0_1965
2,189.0,,feed_0_2036
2,189.0,,
2,189.0,,
2,88.0,,feed_0_3442415
2,88.0,,
2,56.0,,feed_0_3764616
2,37.0,,feed_0_3764617
2,56.0,,
2,104.0,,feed_0_3764811
2,58.0,,
2,62.0,,feed_0_4016325
2,104.0,,
2,37.0,,
2,80.0,,
2,37.0,,
2,63.0,,
2,80.0,,
2,80.0,,
2,58.0,,
2,39.0,,feed_0_4651135
2,58.0,,
2,56.0,,
2,39.0,,
2,79.0,,
2,59.0,,
2,20.0,,
2,20.0,,
2,20.0,,
2,20.0,,
2,20.0,,
2,20.0,,
2,51.0,,
2,56.0,,feed_0_3442420
2,79.0,,feed_0_3893352
2,57.0,,
2,91.0,,
2,91.0,,
2,83.0,,
2,37.0,,
2,18.0,,
2,18.0,,
2,92.0,,
2,51.0,,
2,18.0,,
2,54.0,,
2,54.0,,
2,54.0,,
2,48.0,,
2,48.0,,
2,48.0,,
2,460.0,,feed_0_1827
2,460.0,,
2,108.0,,feed_0_3442432
2,108.0,,
2,28.0,,
2,28.0,,
2,432.0,,feed_0_1827
2,432.0,,
2,79.0,,feed_0_3442432
2,79.0,,
2,28.0,,
2,431.0,,feed_0_1827
2,431.0,,
2,98.0,,feed_0_3764967
2,98.0,,
2,81.0,,
2,81.0,,
2,254.0,,feed_0_1827
2,254.0,,
2,50.0,,feed_0_3764966
2,79.0,,
2,27.0,,
2,27.0,,
2,71.0,,
2,88.0,,
2,38.0,,
2,68.0,,
2,79.0,,
2,225.0,,feed_0_1827
2,225.0,,
2,31.0,,feed_0_3764966
2,61.0,,
2,61.0,,
2,8.0,,
2,79.0,,
2,13.0,,
2,44.0,,
2,79.0,,
2,14.0,,
2,79.0,,
2,32.0,,feed_0_3764965
2,32.0,,
2,32.0,,
2,32.0,,
2,32.0,,
2,32.0,,
2,32.0,,
2,70.0,,feed_0_3811272
2,52.0,,
2,98.0,,
2,86.0,,feed_0_3813502
2,64.0,,feed_0_3813503
2,72.0,,feed_0_4473356
2,52.0,,
2,139.0,,
2,110.0,,
2,94.0,,
2,120.0,,
2,110.0,feed_0_4037022,
2,28.0,feed_0_4037022,
2,131.0,feed_0_4037022,
2,94.0,,
2,28.0,,
2,143.0,,
2,10.0,,feed_0_4473362
2,86.0,,feed_0_4473363
2,10.0,,feed_0_4473362
2,86.0,,feed_0_4473363
2,120.0,,
2,131.0,,
2,143.0,,
2,139.0,,
2,93.0,,feed_0_3813506
2,70.0,,feed_0_3813507
2,396.0,,feed_0_1827
2,396.0,,
2,72.0,,feed_0_3442432
2,60.0,,feed_0_3442433
2,69.0,,feed_0_3442434
2,18.0,,feed_0_3764967
2,72.0,,
2,60.0,,
2,81.0,,
2,18.0,,
2,81.0,,
2,81.0,,
2,103.0,,feed_0_3748041
2,103.0,,
2,91.0,,
2,56.0,,feed_0_3748043
2,56.0,,
2,87.0,,feed_0_3442422
2,81.0,,feed_0_3442423
2,56.0,,feed_0_3748045
2,56.0,,
2,20.0,,feed_0_3764619
2,20.0,,
2,20.0,,
2,20.0,,
2,20.0,,
2,20.0,,
2,20.0,,
2,20.0,,
2,20.0,,
2,20.0,,
2,97.0,,feed_0_3764612
2,97.0,,
2,97.0,,
2,270.0,,feed_0_1678
2,270.0,,
2,106.0,,feed_0_3764611
2,106.0,,
2,87.0,,feed_0_3764610
2,87.0,,
2,74.0,,
2,207.0,feed_0_4037160,feed_0_2035
2,207.0,feed_0_4037160,
2,23.0,feed_0_4037160,feed_0_3685679
2,36.0,feed_0_4037160,feed_0_3685680
2,23.0,feed_0_4037160,
2,36.0,feed_0_4037160,
2,23.0,feed_0_4037160,
2,36.0,feed_0_4037160,
2,73.0,feed_0_4037160,feed_0_3685859
2,36.0,feed_0_4037160,
2,106.0,feed_0_4037160,feed_0_5922159
2,36.0,feed_0_4037160,
2,194.0,,feed_0_2035
2,194.0,,
2,54.0,,feed_0_3685679
2,36.0,,feed_0_3685680
2,54.0,,
2,36.0,,
2,54.0,,
2,36.0,,
2,16.0,,feed_0_3685859
2,36.0,,
2,34.0,,feed_0_5922159
2,36.0,,
2,208.0,,feed_0_2035
2,208.0,,
2,30.0,,feed_0_3685682
2,30.0,,
2,30.0,,
2,30.0,,
2,41.0,,
2,30.0,,
2,204.0,,feed_0_2035
2,204.0,,
2,30.0,,feed_0_3685681
2,30.0,,
2,30.0,,
2,30.0,,
2,27.0,,
2,302.0,,feed_0_2067
2,302.0,,
2,45.0,,
2,259.0,,feed_0_2067
2,259.0,,
2,45.0,,
2,223.0,,feed_0_2067
2,223.0,,
2,95.0,,feed_0_5922222
2,213.0,,feed_0_1751
2,213.0,,
2,21.0,,
2,40.0,,feed_0_3765275
2,51.0,,feed_0_3765289
2,21.0,,feed_0_3748068
2,266.0,,feed_0_1651
2,269.0,,feed_0_1832
2,269.0,,feed_0_1833
2,269.0,,feed_0_1835
2,269.0,,
2,269.0,,
2,269.0,,
2,266.0,,
2,84.0,,feed_0_3748067
2,226.0,,feed_0_1651
2,277.0,,feed_0_1832
2,277.0,,feed_0_1833
2,277.0,,feed_0_1835
2,277.0,,
2,277.0,,
2,277.0,,
2,226.0,,
2,93.0,,feed_0_3748067
2,108.0,,feed_0_3748086
2,34.0,,feed_0_3926286
2,210.0,,feed_0_1651
2,210.0,,feed_0_1832
2,210.0,,feed_0_1833
2,210.0,,feed_0_1835
2,210.0,,
2,210.0,,
2,210.0,,
2,210.0,,
2,102.0,,feed_0_3748065
2,38.0,,feed_0_3748066
2,36.0,,feed_0_3748086
2,66.0,,feed_0_3926289
2,193.0,,feed_0_1651
2,193.0,,feed_0_1832
2,193.0,,feed_0_1833
2,193.0,,feed_0_1835
2,193.0,,
2,193.0,,
2,193.0,,
2,193.0,,
2,27.0,,feed_0_3748066
2,108.0,,feed_0_3748067
2,94.0,,feed_0_3748086
2,66.0,,feed_0_3926288
2,54.0,,feed_0_3926291
2,54.0,,feed_0_3926290
2,215.0,,feed_0_1698
2,215.0,,
2,84.0,,feed_0_3926293
2,197.0,,feed_0_1698
2,197.0,,
2,84.0,,feed_0_3926292
2,63.0,,feed_0_3926295
2,63.0,,feed_0_3926294
2,43.0,,feed_0_3926297
2,43.0,,
2,198.0,,feed_0_1955
2,198.0,,feed_0_1956
2,198.0,,
2,198.0,,
2,81.0,,
2,81.0,,
2,31.0,,
2,81.0,,
2,189.0,,feed_0_1955
2,189.0,,feed_0_1956
2,189.0,,
2,189.0,,
2,81.0,,feed_0_3673587
2,107.0,,feed_0_3673588
2,81.0,,
2,107.0,,
2,72.0,,feed_0_3813082
2,81.0,,
2,107.0,,
2,107.0,,
2,51.0,,
2,81.0,,
2,107.0,,
2,73.0,,feed_0_3673589
2,32.0,,feed_0_3673590
2,89.0,,
2,89.0,,
2,32.0,,
2,89.0,,
2,89.0,,
2,73.0,,
2,89.0,,feed_0_3764981
2,89.0,,
2,89.0,,
2,195.0,,feed_0_2062
2,195.0,,
2,92.0,,
2,108.0,,
2,105.0,,feed_0_3748094
2,20.0,,feed_0_3764984
2,64.0,,
2,105.0,,
2,64.0,,
2,64.0,,
2,191.0,,feed_0_2062
2,191.0,,
2,34.0,,feed_0_3748094
2,58.0,,
2,34.0,,
2,50.0,,
2,58.0,,
2,28.0,,
2,58.0,,
2,209.0,,feed_0_2062
2,209.0,,
2,15.0,,feed_0_3748094
2,54.0,,
2,15.0,,
2,28.0,,
2,75.0,,
2,54.0,,
2,54.0,,
2,25.0,,
2,25.0,,
2,18.0,,
2,18.0,,
2,226.0,,feed_0_1892
2,226.0,,feed_0_1893
2,226.0,,
2,226.0,,
2,245.0,,feed_0_1892
2,245.0,,feed_0_1893
2,221.0,,feed_0_1965
2,221.0,,feed_0_2036
2,221.0,,
2,221.0,,
2,245.0,,
2,245.0,,
2,39.0,,feed_0_3764615
2,97.0,,feed_0_3764616
2,39.0,,
2,97.0,,
2,18.0,,
2,97.0,,
2,36.0,,
2,72.0,,
2,198.0,,feed_0_1965
2,198.0,,feed_0_2036
2,198.0,,
2,198.0,,
2,104.0,,feed_0_3764615
2,7.0,,feed_0_3764616
2,63.0,,feed_0_3764617
2,104.0,,
2,7.0,,
2,90.0,,feed_0_4016265
2,90.0,,
2,103.0,,
2,63.0,,
2,83.0,,
2,63.0,,
2,83.0,,
2,90.0,,
2,103.0,,
2,27.0,,feed_0_4651135
2,103.0,,
2,7.0,,
2,27.0,,
2,16.0,,
2,71.0,,
2,246.0,,feed_0_1965
2,246.0,,feed_0_2036
2,246.0,,
2,246.0,,
2,82.0,,feed_0_3764616
2,82.0,,
2,56.0,,
2,56.0,,
2,86.0,,feed_0_4651135
2,56.0,,
2,82.0,,
2,86.0,,
2,86.0,,
2,248.0,,feed_0_1965
2,248.0,,feed_0_2036
2,248.0,,
2,248.0,,
2,6.0,,
2,6.0,,
2,6.0,,
2,233.0,,feed_0_1864
2,233.0,,
2,47.0,,
2,71.0,,
2,71.0,,
2,47.0,,
2,71.0,,
2,47.0,,
2,71.0,,
2,191.0,,feed_0_1773
2,191.0,,
2,87.0,,feed_0_3893399
2,269.0,feed_0_4037202,feed_0_1688
2,269.0,feed_0_4037202,
2,211.0,,feed_0_1980
2,211.0,,
2,101.0,,
2,11.0,,feed_0_4008208
2,79.0,,feed_0_3811239
2,79.0,,feed_0_3811238
2,229.0,,feed_0_2025
2,229.0,,feed_0_2083
2,229.0,,
2,229.0,,
2,25.0,,feed_0_3811241
2,25.0,,
2,210.0,,feed_0_2025
2,210.0,,feed_0_2083
2,210.0,,
2,210.0,,
2,25.0,,feed_0_3811240
2,253.0,,feed_0_1945
2,253.0,,feed_0_1946
2,253.0,,
2,253.0,,
2,61.0,,
2,108.0,,feed_0_3811243
2,99.0,,
2,235.0,,feed_0_1945
2,235.0,,feed_0_1946
2,235.0,,
2,235.0,,
2,39.0,,
2,89.0,,feed_0_3811243
2,196.0,,feed_0_1961
2,196.0,,
2,245.0,,feed_0_1961
2,245.0,,
2,241.0,,feed_0_2028
2,241.0,,feed_0_2029
2,218.0,,feed_0_2084
2,241.0,,
2,241.0,,
2,218.0,,
2,99.0,,feed_0_3749982
2,99.0,,
2,55.0,,feed_0_4008222
2,34.0,,feed_0_4008223
2,55.0,,
2,34.0,,
2,55.0,,
2,259.0,,feed_0_2028
2,259.0,,feed_0_2029
2,233.0,,feed_0_2084
2,259.0,,
2,259.0,,
2,233.0,,
2,74.0,,feed_0_4008222
2,54.0,,feed_0_4008223
2,74.0,,
2,54.0,,
2,74.0,,
2,207.0,,feed_0_2084
2,207.0,,
2,105.0,,feed_0_4008224
2,207.0,,feed_0_2048
2,207.0,,
2,222.0,,feed_0_1755
2,222.0,,
2,66.0,,feed_0_3813194
2,66.0,,
2,264.0,,feed_0_1755
2,264.0,,
2,301.0,,feed_0_1856
2,301.0,,
2,234.0,,feed_0_1856
2,234.0,,
2,196.0,,feed_0_1856
2,196.0,,
2,269.0,,feed_0_1803
2,269.0,,
2,115.0,,feed_0_3749720
2,133.0,,feed_0_3749721
2,115.0,,
2,133.0,,
2,59.0,,feed_0_4024288
2,59.0,,
2,124.0,,
2,124.0,,
2,207.0,,feed_0_1803
2,207.0,,
2,61.0,,feed_0_3749720
2,79.0,,feed_0_3749721
2,61.0,,
2,79.0,,
2,124.0,,
2,124.0,,
2,73.0,,feed_0_4024288
2,73.0,,
2,124.0,,
2,124.0,,
2,227.0,,feed_0_1755
2,227.0,,
2,186.0,,feed_0_1755
2,186.0,,
2,200.0,,feed_0_2048
2,200.0,,
2,198.0,,feed_0_2084
2,198.0,,
2,89.0,,feed_0_4008224
2,96.0,,feed_0_4008225
2,45.0,,
2,45.0,,
2,45.0,,
2,241.0,,feed_0_2062
2,241.0,,
2,40.0,,feed_0_3748094
2,64.0,,
2,54.0,,feed_0_3764984
2,64.0,,
2,40.0,,
2,64.0,,
2,58.0,,
2,104.0,,
2,54.0,,
2,199.0,,feed_0_1651
2,199.0,,feed_0_1832
2,199.0,,feed_0_1833
2,199.0,,feed_0_1835
2,199.0,,
2,199.0,,
2,199.0,,
2,199.0,,
2,84.0,,feed_0_3748084
2,93.0,,feed_0_3748085
2,93.0,,
2,108.0,,feed_0_3926289
2,21.0,,feed_0_3748083
2,225.0,,feed_0_1751
2,225.0,,
2,21.0,,
2,61.0,,feed_0_3765275
2,69.0,,feed_0_3765289
2,257.0,,feed_0_1751
2,257.0,,
2,39.0,,feed_0_3813548
2,52.0,,feed_0_3813549
2,192.0,,feed_0_1725
2,192.0,,
2,225.0,,feed_0_2067
2,225.0,,
2,115.0,,feed_0_5922222
2,432.0,,feed_0_1824
2,252.0,,feed_0_1825
2,432.0,,feed_0_1826
2,252.0,,feed_0_1827
2,432.0,,
2,252.0,,
2,432.0,,
2,252.0,,
2,29.0,,feed_0_3764966
2,61.0,,feed_0_3813112
2,61.0,,
2,16.0,,feed_0_3926186
2,27.0,,feed_0_3926187
2,52.0,,feed_0_4009616
2,52.0,,
2,27.0,,
2,61.0,,
2,61.0,,
2,29.0,,
2,27.0,,
2,41.0,,
2,27.0,,
2,52.0,,
2,27.0,,
2,72.0,,
2,29.0,,
2,29.0,,
2,34.0,,
2,16.0,,
2,27.0,,
2,47.0,,
2,29.0,,
2,27.0,,
2,41.0,,
2,27.0,,
2,61.0,,
2,209.0,,feed_0_1824
2,389.0,,feed_0_1825
2,209.0,,feed_0_1826
2,389.0,,feed_0_1827
2,209.0,,
2,389.0,,
2,209.0,,
2,389.0,,
2,62.0,,feed_0_3442432
2,46.0,,feed_0_3442433
2,51.0,,feed_0_3442434
2,18.0,,feed_0_3687413
2,98.0,,feed_0_3687473
2,51.0,,
2,46.0,,
2,51.0,,
2,46.0,,
2,62.0,,
2,46.0,,
2,62.0,,
2,104.0,,feed_0_3812976
2,35.0,,feed_0_3813114
2,104.0,,
2,98.0,,
2,98.0,,
2,18.0,,
2,98.0,,
2,98.0,,
2,18.0,,
2,98.0,,
2,98.0,,
2,18.0,,
2,98.0,,
2,98.0,,
2,18.0,,
2,191.0,,feed_0_1692
2,191.0,,
2,62.0,,feed_0_3442430
2,62.0,,
2,62.0,,
2,37.0,,feed_0_4036879
2,64.0,,feed_0_4036880
2,62.0,,
2,62.0,,
2,37.0,,
2,37.0,,
2,64.0,,
2,81.0,,feed_0_3764992
2,81.0,,
2,81.0,,
2,81.0,,
2,94.0,,feed_0_3764624
2,28.0,,feed_0_3764638
2,94.0,,
2,27.0,,feed_0_3764991
2,27.0,,
2,94.0,,
2,77.0,,
2,27.0,,
2,28.0,,
2,28.0,,
2,28.0,,
2,94.0,,
2,28.0,,feed_0_3764824
2,38.0,,feed_0_3764841
2,19.0,,feed_0_3764989
2,28.0,,
2,19.0,,
2,19.0,,
2,234.0,,feed_0_1854
2,234.0,,
2,25.0,,feed_0_3764988
2,69.0,,feed_0_3893366
2,70.0,,feed_0_3893392
2,101.0,,feed_0_3893441
2,69.0,,
2,70.0,,
2,25.0,,
2,69.0,,
2,70.0,,
2,69.0,,
2,70.0,,
2,69.0,,
2,69.0,,
2,70.0,,
2,65.0,,feed_0_3764541
2,23.0,,feed_0_3764987
2,23.0,,
2,65.0,,
2,65.0,,
2,282.0,,feed_0_1641
2,282.0,,
2,20.0,,feed_0_3764986
2,44.0,,feed_0_3926302
2,62.0,,feed_0_3926303
2,20.0,,
2,44.0,,
2,62.0,,
2,208.0,,feed_0_1951
2,208.0,,feed_0_1952
2,208.0,,
2,208.0,,
2,51.0,,feed_0_3764985
2,91.0,,feed_0_3887757
2,51.0,,
2,51.0,,
2,51.0,,
2,30.0,,feed_0_3673586
2,30.0,,
2,30.0,,
2,30.0,,
2,30.0,,
2,30.0,,
2,198.0,,feed_0_1166832
2,198.0,,
2,198.0,,feed_0_1955
2,198.0,,feed_0_1956
2,198.0,,
2,198.0,,
2,81.0,,feed_0_3747837
2,81.0,,
2,81.0,,
2,31.0,,
2,81.0,,
2,81.0,,
2,81.0,,
2,81.0,,
2,81.0,,
2,73.0,,feed_0_3673589
2,32.0,,feed_0_3673590
2,89.0,,feed_0_3747836
2,73.0,,
2,89.0,,
2,89.0,,
2,32.0,,
2,89.0,,
2,89.0,,
2,89.0,,
2,73.0,,
2,89.0,,
2,89.0,,
2,32.0,,
2,73.0,,
2,195.0,,feed_0_2062
2,195.0,,feed_0_2063
2,195.0,,
2,195.0,,
2,64.0,,feed_0_3687123
2,92.0,,feed_0_3687253
2,108.0,,feed_0_3687300
2,64.0,,
2,92.0,,
2,108.0,,
2,105.0,,feed_0_3748094
2,20.0,,feed_0_3764984
2,64.0,,
2,105.0,,
2,64.0,,
2,64.0,,
2,64.0,,
2,64.0,,
2,64.0,,
2,209.0,,feed_0_2062
2,209.0,,feed_0_2063
2,209.0,,
2,209.0,,
2,60.0,,feed_0_3687078
2,88.0,,feed_0_3687079
2,105.0,,feed_0_3687123
2,88.0,,
2,60.0,,
2,21.0,,feed_0_3747834
2,105.0,,
2,94.0,,feed_0_3748094
2,105.0,,
2,94.0,,
2,60.0,,
2,60.0,,
2,88.0,,
2,105.0,,
2,21.0,,
2,105.0,,
2,88.0,,
2,105.0,,
2,21.0,,
2,105.0,,
2,21.0,,
2,105.0,,
2,24.0,feed_0_4037266,feed_0_3687076
2,67.0,feed_0_4037266,feed_0_3747871
2,20.0,feed_0_4037266,feed_0_4044992
2,20.0,feed_0_4037266,
2,20.0,feed_0_4037266,
2,93.0,feed_0_4037267,feed_0_3687439
2,48.0,feed_0_4037267,feed_0_3687441
2,28.0,feed_0_4037267,feed_0_4044991
2,28.0,feed_0_4037267,
2,28.0,feed_0_4037267,
2,217.0,,feed_0_1647
2,217.0,,feed_0_1767
2,217.0,,
2,217.0,,
2,77.0,,feed_0_3926396
2,108.0,,feed_0_4997014
2,108.0,,
2,217.0,,feed_0_967988
2,217.0,,
2,197.0,feed_0_4037269,feed_0_1898
2,197.0,feed_0_4037269,
2,38.0,feed_0_4037269,feed_0_4044989
2,38.0,feed_0_4037269,
2,38.0,feed_0_4037269,
2,265.0,,feed_0_1953
2,265.0,,feed_0_1954
2,265.0,,feed_0_2076
2,265.0,,
2,265.0,,
2,265.0,,
2,101.0,,feed_0_3666561
2,97.0,,feed_0_3666562
2,101.0,,
2,97.0,,
2,101.0,,
2,97.0,,
2,101.0,,
2,97.0,,
2,101.0,,
2,61.0,,feed_0_3740294
2,17.0,,feed_0_3740501
2,97.0,,
2,105.0,,feed_0_3747908
2,105.0,,
2,22.0,,feed_0_3764608
2,105.0,,
2,105.0,,
2,22.0,,
2,22.0,,
2,53.0,,feed_0_4035730
2,53.0,,
2,61.0,,
2,61.0,,
2,101.0,,
2,74.0,,feed_0_4044988
2,88.0,,
2,53.0,,
2,53.0,,
2,22.0,,
2,105.0,,
2,53.0,,
2,74.0,,
2,87.0,,feed_0_5018330
2,10.0,,feed_0_5018331
2,87.0,,
2,105.0,,
2,61.0,,
2,105.0,,
2,73.0,,feed_0_3749738
2,73.0,,
2,73.0,,
2,45.0,,feed_0_3740299
2,94.0,,feed_0_3749678
2,94.0,,
2,94.0,,
2,45.0,,
2,45.0,,
2,45.0,,
2,45.0,,
2,94.0,,
2,45.0,,
2,45.0,,
2,229.0,,feed_0_2061
2,229.0,,feed_0_2086
2,229.0,,
2,229.0,,
2,69.0,,feed_0_3740339
2,94.0,,feed_0_4036856
2,69.0,,
2,94.0,,
2,103.0,,feed_0_5018146
2,94.0,,
2,94.0,,
2,103.0,,
2,69.0,,
2,41.0,,feed_0_3740338
2,41.0,,
2,41.0,,
2,195.0,,feed_0_2046
2,195.0,,
2,40.0,,feed_0_3740337
2,40.0,,
2,40.0,,
2,40.0,,feed_0_3740336
2,34.0,,feed_0_3749665
2,85.0,,feed_0_3764554
2,40.0,,
2,40.0,,
2,188.0,,feed_0_1791
2,188.0,,feed_0_1792
2,188.0,,
2,188.0,,
2,39.0,,feed_0_3740335
2,39.0,,
2,39.0,,feed_0_3764494
2,39.0,,
2,39.0,,
2,39.0,,
2,39.0,,
2,227.0,,feed_0_2071
2,227.0,,
2,64.0,,feed_0_4016283
2,198.0,,feed_0_1795
2,198.0,,feed_0_1796
2,198.0,,
2,198.0,,
2,20.0,,feed_0_3740306
2,106.0,,feed_0_3926222
2,20.0,,
2,20.0,,
2,273.0,,feed_0_1795
2,273.0,,feed_0_1796
2,273.0,,
2,273.0,,
2,89.0,,feed_0_3740307
2,22.0,,feed_0_3749921
2,22.0,,
2,44.0,,feed_0_3926221
2,96.0,,feed_0_4016341
2,44.0,,
2,22.0,,
2,96.0,,feed_0_5138025
2,96.0,,
2,96.0,,
2,22.0,,
2,100.0,,feed_0_3749919
2,100.0,,
2,100.0,,
2,100.0,,
2,45.0,,feed_0_5018196
2,100.0,,
2,20.0,,feed_0_3749917
2,103.0,,feed_0_3765152
2,76.0,,feed_0_3765154
2,82.0,,feed_0_3765155
2,20.0,,
2,76.0,,
2,20.0,,
2,82.0,,
2,82.0,,
2,76.0,,
2,103.0,,
2,20.0,,
2,20.0,,
2,82.0,,
2,76.0,,
2,226.0,,feed_0_1166840
2,226.0,,
2,226.0,,feed_0_1723
2,226.0,,feed_0_1724
2,226.0,,
2,226.0,,
2,94.0,,feed_0_3740559
2,94.0,,
2,38.0,,feed_0_3764738
2,29.0,,feed_0_3764739
2,29.0,,
2,30.0,,feed_0_3764794
2,30.0,,
2,95.0,,feed_0_3893335
2,95.0,,
2,86.0,,
2,94.0,,
2,86.0,,
2,20.0,,
2,20.0,,
2,94.0,,
2,88.0,,feed_0_4726914
2,86.0,,
2,86.0,,
2,203.0,,feed_0_1715
2,203.0,,
2,44.0,,feed_0_3740519
2,44.0,,
2,44.0,,
2,44.0,,
2,42.0,,feed_0_4009643
2,44.0,,
2,44.0,,
2,44.0,,
2,44.0,,
2,44.0,,
2,44.0,,
2,212.0,,feed_0_1819
2,212.0,,feed_0_1820
2,212.0,,
2,212.0,,
2,81.0,,feed_0_3740557
2,89.0,,feed_0_3740558
2,81.0,,
2,89.0,,
2,81.0,,
2,89.0,,
2,89.0,,
2,262.0,,feed_0_1945
2,262.0,,feed_0_1946
2,262.0,,
2,262.0,,
2,84.0,,feed_0_3749909
2,82.0,,feed_0_3749940
2,90.0,,feed_0_3764732
2,90.0,,
2,84.0,,
2,108.0,,feed_0_3811243
2,82.0,,
2,82.0,,
2,60.0,,
2,69.0,,
2,69.0,,
2,60.0,,
2,24.0,,feed_0_3764729
2,24.0,,
2,24.0,,
2,24.0,,
2,24.0,,
2,217.0,,feed_0_1897
2,217.0,,
2,21.0,,feed_0_3765220
2,21.0,,
2,25.0,,feed_0_4022949
2,8.0,,feed_0_4022950
2,25.0,,
2,21.0,,
2,211.0,,feed_0_2052
2,211.0,,
2,20.0,,feed_0_3765218
2,20.0,,
2,20.0,,
2,100.0,,
2,227.0,,feed_0_1669
2,227.0,,
2,45.0,,feed_0_3687098
2,47.0,,feed_0_3765214
2,47.0,,
2,67.0,,
2,72.0,,
2,72.0,,
2,72.0,,
2,260.0,,feed_0_1721
2,260.0,,
2,91.0,,feed_0_3687422
2,89.0,,feed_0_3765249
2,91.0,,
2,91.0,,
2,91.0,,
2,91.0,,
2,91.0,,
2,203.0,,feed_0_1733
2,203.0,,
2,18.0,,feed_0_3687420
2,33.0,,feed_0_3765209
2,37.0,,feed_0_3807584
2,83.0,,feed_0_3807585
2,37.0,,
2,83.0,,
2,83.0,,
2,37.0,,
2,18.0,,
2,8.0,,feed_0_3926196
2,18.0,,
2,18.0,,
2,83.0,,
2,83.0,,
2,18.0,,
2,238.0,,feed_0_1646
2,238.0,,
2,54.0,,feed_0_3687418
2,42.0,,feed_0_3893424
2,53.0,,feed_0_3893425
2,54.0,,
2,43.0,,feed_0_4009623
2,73.0,,feed_0_4009624
2,54.0,,
2,54.0,,
